DATE,TIME,USER,PRODUCTION ORDER NUMBER,SKU,FORMULATION,AVERAGE TARE WEIGHT,CAN NET WEIGHT,DENOMINATION
10/6/2025,1:04 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:04 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,1:05 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,1:05 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.908,kg
10/6/2025,1:06 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,1:06 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,1:07 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.905,kg
10/6/2025,1:07 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.908,kg
10/6/2025,1:08 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.903,kg
10/6/2025,1:08 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,1:08 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.903,kg
10/6/2025,1:09 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:09 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,1:10 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,1:10 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,1:11 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,1:11 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,1:12 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,1:12 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.903,kg
10/6/2025,1:13 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,1:13 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:14 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.915,kg
10/6/2025,1:14 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:14 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,1:15 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,1:16 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.912,kg
10/6/2025,1:17 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.891,kg
10/6/2025,1:17 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,1:17 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,1:18 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,1:18 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:19 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.911,kg
10/6/2025,1:19 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,1:20 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:20 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,1:21 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,1:21 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,1:22 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:22 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,1:22 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,1:23 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,1:23 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.908,kg
10/6/2025,1:24 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,1:24 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,1:25 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,1:25 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.905,kg
10/6/2025,1:26 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,1:26 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.906,kg
10/6/2025,1:27 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.892,kg
10/6/2025,1:27 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.89,kg
10/6/2025,1:27 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.893,kg
10/6/2025,1:28 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,1:28 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.907,kg
10/6/2025,1:29 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.893,kg
10/6/2025,1:29 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,1:30 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.908,kg
10/6/2025,1:30 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,1:31 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,1:31 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,1:32 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:32 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.903,kg
10/6/2025,1:32 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,1:33 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,1:33 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,1:34 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,1:34 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,1:35 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,1:35 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,1:36 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,1:36 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,1:37 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.909,kg
10/6/2025,1:37 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,1:37 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,1:38 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,1:38 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,1:39 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,1:39 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:40 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,1:40 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,1:41 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,1:41 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:42 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,1:44 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:44 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,1:45 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,1:45 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.905,kg
10/6/2025,1:46 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.889,kg
10/6/2025,1:46 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,1:47 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,1:48 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,1:48 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,1:48 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.905,kg
10/6/2025,1:49 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:49 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,1:50 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.907,kg
10/6/2025,1:50 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,1:51 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,1:51 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,1:52 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.893,kg
10/6/2025,1:52 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.907,kg
10/6/2025,1:53 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,1:53 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,1:53 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,1:54 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,1:54 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,1:55 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,1:55 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,1:56 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,1:56 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,1:57 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,1:57 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.906,kg
10/6/2025,1:58 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.893,kg
10/6/2025,1:58 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,1:58 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,1:59 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,1:59 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,2:00 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,2:00 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,2:01 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,2:01 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,2:02 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,2:02 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,2:03 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,2:03 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,2:03 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,2:04 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,2:04 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,2:05 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,2:05 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,2:06 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.906,kg
10/6/2025,2:06 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.908,kg
10/6/2025,2:07 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,2:07 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:07 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,2:08 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:08 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,2:09 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,2:09 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,2:10 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,2:10 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,2:11 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,2:11 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.892,kg
10/6/2025,2:12 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,2:12 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,2:13 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.906,kg
10/6/2025,2:13 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:14 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:14 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.908,kg
10/6/2025,2:15 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,2:15 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,2:16 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,2:16 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,2:17 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,2:17 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,2:18 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.905,kg
10/6/2025,2:18 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,2:18 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.909,kg
10/6/2025,2:19 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.906,kg
10/6/2025,2:19 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,2:20 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,2:20 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,2:21 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,2:21 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:22 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,2:22 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,2:23 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.916,kg
10/6/2025,2:23 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.892,kg
10/6/2025,2:24 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,2:24 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,2:24 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,2:25 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,2:25 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,2:26 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,2:26 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,2:27 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:27 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,2:28 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.905,kg
10/6/2025,2:28 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,2:29 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,2:29 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,2:29 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,2:30 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:30 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,2:31 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,2:31 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.903,kg
10/6/2025,2:32 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,2:32 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:33 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,2:33 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.893,kg
10/6/2025,2:34 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,2:34 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:34 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:35 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,2:35 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,2:36 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,2:36 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.894,kg
10/6/2025,2:37 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,2:38 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,2:38 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,2:38 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,2:39 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.896,kg
10/6/2025,2:39 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,2:40 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,2:41 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.907,kg
10/6/2025,2:41 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,2:42 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,2:42 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,2:42 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.903,kg
10/6/2025,2:43 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,2:43 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:44 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:44 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,2:45 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,2:46 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,2:46 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,2:47 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.906,kg
10/6/2025,2:47 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,2:48 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.909,kg
10/6/2025,2:48 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.897,kg
10/6/2025,2:48 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,2:49 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,2:49 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,2:50 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.905,kg
10/6/2025,2:51 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.906,kg
10/6/2025,2:51 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,2:52 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,2:52 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.905,kg
10/6/2025,2:53 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.903,kg
10/6/2025,2:53 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,2:54 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.907,kg
10/6/2025,2:54 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,2:55 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,2:55 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.893,kg
10/6/2025,2:55 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.895,kg
10/6/2025,2:56 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.903,kg
10/6/2025,2:56 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.899,kg
10/6/2025,2:57 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.9,kg
10/6/2025,2:57 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,2:58 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.91,kg
10/6/2025,2:58 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.905,kg
10/6/2025,2:59 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.904,kg
10/6/2025,2:59 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.903,kg
10/6/2025,3:00 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.903,kg
10/6/2025,3:00 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.909,kg
10/6/2025,3:00 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.903,kg
10/6/2025,3:01 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.905,kg
10/6/2025,3:01 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.903,kg
10/6/2025,3:02 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.898,kg
10/6/2025,3:02 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.907,kg
10/6/2025,3:03 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.902,kg
10/6/2025,3:03 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.905,kg
10/6/2025,3:04 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.901,kg
10/6/2025,3:04 PM,rud,101549999,192888,APR8 PSP444 V1.3 ALT7,0.1786,0.905,kg
